name,link,cost for 2,cuisines,ratings,reviews,address
"beans leaves platinum hotels Restaurant, Paldi",https://www.zomato.com/ahmedabad/beans-leaves-platinum-hotels-paldi,600,Cafe,4.0,261," Hotel Platinum Inn, Besides Paldi Police Station,Anjali Cross Roads, Paldi, Ahmedabad"
"azad sweets restaurant Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/azad-sweets-restaurant-navrangpura,350,"North Indian, Mithai",4.0,361," Silver Point, Near Niddhi Hospital, Navrangpura, Ahmedabad"
"burger king Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/burger-king-navrangpura,500,"Burger, Fast Food, Beverages",4.0,366," Swapnel Complex, Commerce Six Road, Navrangpura, Ahmedabad"
"south cafe taste bengaluru Restaurant, Satellite",https://www.zomato.com/southcafeahmedabad,250,South Indian,4.0,282," 19/20, Neelkanth Palace, Opposite Seema Hall, 100 Feet Road, Satellite, Ahmedabad"
"sheeba delicious Restaurant, Satellite",https://www.zomato.com/ahmedabad/sheeba-delicious-satellite,650,"North Indian, Chinese",4.0,317," Om Tower, Jodhpur Cross Road, Satellite, Ahmedabad"
"marky momos Restaurant, Prahlad Nagar",https://www.zomato.com/ahmedabad/marky-momos-prahlad-nagar,700,"Momos, Chinese, Fast Food",4.0,310," 121, 1st Floor, Nilkantha Palace, 100 Feet Road, Near Seema Hall, Prahlad Nagar, Ahmedabad"
"kake di hatti Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/kake-di-hatti-bodakdev,"1,000","North Indian, Italian",4.0,270," 1st Floor, Times Square 2, Sindhu Bhavan Road, Beside Avalon Hotel, Bodakdev, Ahmedabad"
"mehfil restaurant Restaurant, Paldi",https://www.zomato.com/ahmedabad/mehfil-restaurant-paldi,600,"North Indian, Chinese",4.0,368," Jaydeep Tower, Below Shreyas Bridge, Dharnidhar Road, Paldi, Ahmedabad"
"ronak fry restaurant Restaurant, Jamalpur",https://www.zomato.com/ahmedabad/ronak-fry-restaurant-jamalpur,400,"Mughlai, Street Food",4.0,338," Near Bank Of India, Khamasa, Jamalpur, Ahmedabad"
"satyanarayan icecream Restaurant, Hansol",https://www.zomato.com/ahmedabad/satyanarayan-icecream-hansol,150,"Ice Cream, Desserts, Beverages",3.1,8," 183/B/6, Sindhi Colony, Opposite C.G. School, Sardarnagar, Hansol, Ahmedabad"
"shree indore chaat house Restaurant, Mani Nagar",https://www.zomato.com/ahmedabad/shree-indore-chaat-house-mani-nagar,150,Fast Food,3.1,9," Ground Floor, Shop 4, Punit Complex, Near Ram Mandir, Mani Nagar, Ahmedabad"
"moms food Restaurant, Adalaj",https://www.zomato.com/ahmedabad/moms-food-adalaj,200,Gujarati,3.1,7," S.G Highway, Khoraj, Opposite Vaishno Devi Temple, Adalaj, Ahmedabad"
"hl vala frankie Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/h-l-vala-frankie-navrangpura,250,"Rolls, Fast Food",3.1,10," Opposite HL College, Navrangpura, Ahmedabad"
"ghar ka khana Restaurant, Ellis Bridge",https://www.zomato.com/ahmedabad/ghar-ka-khana-ellis-bridge,200,"Gujarati, North Indian",3.1,7," Ashram Road, Mithakhali, Ellis Bridge, Ahmedabad"
"ms food Restaurant, Naroda",https://www.zomato.com/ahmedabad/ms-food-naroda,250,"Fast Food, Street Food",3.1,8," Naroda Pride, Opposite Pavan Society, Nikol Road, Naroda, Ahmedabad"
"params cafe Restaurant, Satellite",https://www.zomato.com/ahmedabad/params-cafe-satellite,450,"Fast Food, Beverages",3.1,4," C/4, Mahavir Nagar Apartment, Satellite, Ahmedabad"
"sha hee ber yani Restaurant, Odhav",https://www.zomato.com/ahmedabad/sha-hee-ber-yani-odhav,400,"Biryani, Mughlai, Wraps",3.1,6," 2, Mansuba Business Point, Opposite Masjid-E-Shahe Aalam, Soni's Chawl, Bridge Corner, Odhav, Ahmedabad"
"gandhi gathiya Restaurant, Thaltej",https://www.zomato.com/ahmedabad/gandhi-gathiya-thaltej,150,Street Food,3.1,6," Shop 5, Sanskar Tower, Opposite Eklavya Garden, Thaltej, Ahmedabad"
"devi chinese punjabi Restaurant, Isanpur",https://www.zomato.com/ahmedabad/devi-chinese-and-punjabi-isanpur,200,Chinese,3.1,7," Shop 4, Near Govindwadi, Char Rasta, Isanpur, Ahmedabad"
"kd bhajipav pulav Restaurant, Paldi",https://www.zomato.com/ahmedabad/k-d-bhajipav-pulav-paldi,200,Street Food,3.1,9," Zalak Complex, Opposite Central Bank, Bhaththa, Paldi, Ahmedabad"
"perfect cold coco cold coffee Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/perfect-cold-coco-cold-coffee-navrangpura,300,"Fast Food, Beverages",3.1,10," Opposite HL College, Navrangpura, Ahmedabad"
"rajdeep restaurant Restaurant, Lal Darwaja",https://www.zomato.com/ahmedabad/rajdeep-restaurant-lal-darwaja,500,"Gujarati, South Indian, Chinese, Fast Food",3.1,7," 6, Jilla Panchayat Building, Opposite Apna Bazar, Lal Darwaja, Ahmedabad"
