url,fav,lat,lon
https://www.zomato.com/jaipur/daabri-cafe-house-vaishali-nagar,₹300 for two people (approx.),26.9010898545,75.7364204898
https://www.zomato.com/jaipur/hare-krishna-hare-rama-restaurant-bais-godam,₹450 for two people (approx.),26.8965874900,75.7915905118
https://www.zomato.com/jaipur/mohan-to-dhaba-and-fast-food-tonk-road,₹300 for two people (approx.),26.8016807000,75.8448246000
https://www.zomato.com/jaipur/rads-corner-shyam-nagar,₹200 for two people (approx.),26.8891850189,75.7592145726
https://www.zomato.com/jaipur/social-jungle-cafe-restro-mansarovar,₹400 for two people (approx.),26.8493781094,75.7735653967
https://www.zomato.com/jaipur/shankar-samosa-adarsh-nagar,₹100 for two people (approx.),26.9102366545,75.8205633983
https://www.zomato.com/jaipur/chillout-rooftop-gopalbari,₹700 for two people (approx.),26.9158126307,75.7963101938
https://www.zomato.com/jaipur/foodwalaz-raja-park,₹400 for two people (approx.),26.8055310000,75.8432200000
https://www.zomato.com/jaipur/mewar-restaurant-sindhi-camp,"Aloo Paratha, Lassi",26.9227075539,75.7994108275
https://www.zomato.com/jaipur/burger-king-vaishali-nagar,"Burgers, Fries, Cheese Burger",26.9112863379,75.7417429984
https://www.zomato.com/jaipur/the-crust-malviya-nagar,"Pizza, Cupcake, Red Velvet Cake, Chocolava, Truffle",26.8544820892,75.8085752651
https://www.zomato.com/jaipur/brown-bites-vaishali-nagar,"Coffee, Pasta, Pizza, Tea, Maggi, Sandwich, Red Velvet Shake",26.9015676484,75.7518981770
https://www.zomato.com/jaipur/republiq-malviya-nagar,"Pizza, Pasta, Malai Broccoli, Nachos, Cocktails, Paneer Tikka, Wine",26.8536705769,75.8051678538
https://www.zomato.com/jaipur/french-bakers-malviya-nagar,₹500 for two people (approx.),26.8457687212,75.8185054734
https://www.zomato.com/jaipur/goli-vada-pav-no-1-sikar-road,₹150 for two people (approx.),26.9731761700,75.7619443908
https://www.zomato.com/jaipur/the-kathi-roll-express-mansarovar,₹250 for two people (approx.),26.8488588145,75.7641344145
https://www.zomato.com/jaipur/the-food-4-u-1-vaishali-nagar,₹250 for two people (approx.),26.9013173899,75.7554993778
https://www.zomato.com/jaipur/khandelwal-dhaba-since-1985-tonk-road,₹400 for two people (approx.),26.8200264330,75.7957958803
https://www.zomato.com/jaipur/yummy-tummy-shyam-nagar,₹500 for two people (approx.),26.8889194100,75.7603235787
https://www.zomato.com/jaipur/churma-walaz-1-raja-park,₹200 for two people (approx.),26.8932390000,75.8318540000
https://www.zomato.com/jaipur/egg-junction-vidhyadhar-nagar,₹500 for two people (approx.),26.9496572070,75.7776919752
https://www.zomato.com/jaipur/sweet-house-pink-city,₹200 for two people (approx.),26.9193037913,75.8171191067
https://www.zomato.com/jaipur/karodia-kachori-raja-park,₹100 for two people (approx.),26.8964036002,75.8253484592
https://www.zomato.com/jaipur/cosmos-jaipur-1-raja-park,"Pizza, Pasta, Maggi, Burgers, Oreo Shake, Nachos, Cheese Sandwich",26.8942312867,75.8240341768
https://www.zomato.com/jaipur/cake-mania-shastri-nagar,₹400 for two people (approx.),26.9380728317,75.7885009423
https://www.zomato.com/jaipur/area-11-restro-bar-mansarovar,"Beer, Mixed Vegetables",26.8537372808,75.7667733729
https://www.zomato.com/jaipur/green-pigeon-1-amer-road,₹750 for two people (approx.),26.9395963023,75.8369513601
https://www.zomato.com/jaipur/barbeque-nation-1-tonk-road,"Kulfi, Gulab Jamun",26.8396301637,75.7944889739
https://www.zomato.com/jaipur/streets-food-truck-park-shyam-nagar,"Momos, Pav Bhaji, Pizza Dosa, Jinni Dosa, Burgers, Paneer Tikka, Soya Chaap",26.8947350835,75.7510511124
https://www.zomato.com/jaipur/grace-cafe-restro-shyam-nagar,₹400 for two people (approx.),26.8793624104,75.7485083782
https://www.zomato.com/jaipur/jaipur-curry-house-vaishali-nagar,₹550 for two people (approx.),26.9110943999,75.7418177649
https://www.zomato.com/jaipur/fitness-dietary-shastri-nagar,₹300 for two people (approx.),26.9480910000,75.7855010000
https://www.zomato.com/jaipur/crystal-lounge-sindhi-camp,"₹1,000 for two people (approx.)",26.9249050278,75.8050830290
https://www.zomato.com/jaipur/bawa-house-malviya-nagar,₹250 for two people (approx.),26.8237964145,75.8656748012
https://www.zomato.com/jaipur/tea-house-cafe-tonk-road,₹200 for two people (approx.),26.8072120000,75.8387430000
https://www.zomato.com/jaipur/pizza-bae-tonk-road,₹300 for two people (approx.),26.8728698226,75.8018546551
https://www.zomato.com/jaipur/sethi-tikka-kabab-curry-ajmer-highway,"Butter Chicken, Dal Makhani, Mutton Seekh Kabab, Tawa Chicken, Soya Chaap, Tikka, Chicken Biryani",26.8969540725,75.7529251277
https://www.zomato.com/jaipur/abdul-bari-old-take-away-1-mi-road,Murgh Hara Dhaniya,26.9169109917,75.8052697778
https://www.zomato.com/jaipur/cake-world-1-malviya-nagar,₹250 for two people (approx.),26.8538922253,75.8052211627
https://www.zomato.com/jaipur/rominus-pizza-and-burger-malviya-nagar,"Garlic Bread, Onion Capsicum Pizza",26.8313072800,75.8430761844
